desc,joules_sum,eig_0,eig_1,eig_2,eig_3,eig_4,eig_5,eig_6,eig_7,eig_8,eig_9,eig_10,eig_11,eig_12,eig_13,eig_14
0_11_20_0x1d00_135_200000,1091.5071931399998,9.993461865159077,2.225072192784731,0.9433020945682293,0.9992723188455158,0.5474928186924443,0.2838805121448842,0.007120774962216478,0.00023138507253879872,0.00013742494008939506,1.8920599927863675e-05,8.234928068643e-06,9.935671080828352e-07,4.0250371957563184e-07,6.12313867976285e-08,5.923615235486564e-14
0_10_2_0x1d00_135_200000,1079.290845919997,9.998425056069827,1.9452017677198001,1.1278289470556742,0.9982953054239148,0.5482391562536383,0.3797661849748435,0.0019950987960576276,0.00011681532620952848,9.476409614346986e-05,2.6066635483573625e-05,7.061283937137036e-06,2.6668635394042836e-06,9.863848542913566e-07,1.2311342713456975e-07,2.665772102743188e-12
0_7_40_0x1d00_135_200000,1078.2022280399979,9.996556780692085,1.8715530398872298,1.2107761005537276,0.9978708625015208,0.5082856617469466,0.40947600753741464,0.0051142631833164766,0.00023105794222160305,8.795457673998687e-05,3.4783164123161156e-05,1.1542190598021733e-05,1.2543749876353558e-06,5.61542903461437e-07,1.2837063942083839e-07,1.735557161868686e-09
0_13_400_0x1d00_135_200000,968.4783110799999,9.966351338316318,1.709012688699958,1.539639906479331,0.9982946311692218,0.34898798375998796,0.3982507820831627,0.037404672860781606,0.0014454565605169247,0.00037647897763571286,0.00015763888618799406,3.6962153714895016e-05,2.875201999600023e-05,8.100152087834941e-06,3.921505744927722e-06,6.863753538834325e-07
0_4_20_0x1d00_135_200000,1072.2839574999998,9.997545666205463,2.2720093010148297,0.9104266868942528,1.0003891501037268,0.5334215947362013,0.28300732512340687,0.0022639598686140998,0.0005493715265536098,0.00034011952571310987,3.8480019819067676e-05,5.674371194361393e-06,2.1995591344601403e-06,4.072014858553004e-07,6.384949855339385e-08,1.0071015198085021e-13
0_13_200_0x1d00_135_200000,1000.8491964799996,9.997736755340568,1.7117803740813646,1.5412618954696402,0.9997977029684372,0.3376631780311206,0.4093545365864441,0.0018259457498017804,0.0003367812876642424,0.00016484899181423425,4.3635580638927474e-05,2.4658502500146972e-05,4.8814099437169504e-06,3.444402244924497e-06,1.284418956795562e-06,7.717885948663027e-08
0_1_200_0x1d00_135_200000,1000.82735942,9.999218448590138,1.685750010168886,1.5190898767799352,0.9997286275456929,0.3482749760234269,0.44605829440367556,0.0015334370937880473,0.00020238466362746053,5.791722102419814e-05,4.056314688539188e-05,1.7422744756025205e-05,2.322954259983096e-05,3.5740739692256476e-06,1.1119771413497108e-06,1.2602446056549872e-07
0_8_400_0x1d00_135_200000,943.7488706799995,9.975392172170917,1.7157725226082232,1.533250132187338,0.9995194081939136,0.33182685059753486,0.41746263418393453,0.024990925699118413,0.0009874019945713183,0.0005551687326140303,0.00015621910924121886,4.533832875702145e-05,3.1065974836624775e-05,6.719352079456526e-06,2.7259348007321626e-06,7.149321363110018e-07
0_6_350_0x1d00_135_200000,908.4945472399995,9.98937738217844,1.6801168111678928,1.5546755840488293,0.9954726855477392,0.3438708047544831,0.4187892227247053,0.010668398626222927,0.0061457777075193745,0.0005569219750766886,0.000268221923860113,4.392201899855155e-05,7.198401221462736e-06,5.695258397391732e-06,9.672273322217387e-07,4.064392917089255e-07
0_2_10_0x1d00_135_200000,1075.4914721599998,9.999902522887735,2.450761618439359,1.0003378712206246,0.834315227703949,0.5405172819018621,0.1673201302520901,0.006552590233335855,0.00017264862734108437,7.659122108959788e-05,3.373991875606871e-05,7.288788957225035e-06,2.1885566477771943e-06,2.599399733674921e-07,4.0308160593220846e-08,1.0909350392462587e-13
0_3_100_0x1d00_135_200000,1044.4156419200008,9.99990609764668,1.6311253455330337,1.5509433845333886,0.9990532825034043,0.3764056112225272,0.4414975826356408,0.0005906040991523699,0.000388451281947533,5.469345703832066e-05,1.7328990988956034e-05,7.226165297881326e-06,6.094114207683614e-06,3.2153290712214822e-06,4.6470630635397055e-07,6.177813359539172e-07
0_13_20_0x1d00_135_200000,1091.5071931399998,9.997288807428,2.254018463806124,0.9310038794488347,1.0021038122507957,0.5304746279439555,0.27986436085666216,0.004214013756493315,0.0006536948053265971,0.0003348511647985881,2.4578228402552176e-05,1.0700445562990421e-05,7.782910314357088e-06,3.579787212315498e-07,6.897596807872528e-08,4.5443958944604976e-14
0_10_30_0x1d00_135_200000,1069.2447758999988,9.997565167932866,2.029600698289348,1.0832316890038671,0.9986733072918106,0.5394254078298406,0.3487063339364082,0.0019395260136602288,0.0007195443542305761,0.00010166276961102938,2.0857931239262715e-05,1.2736215683930695e-05,2.429824690165523e-06,4.670083738717598e-07,1.7159828503455714e-07,7.994268366069057e-14
0_6_2_0x1d00_135_200000,1079.290845919997,9.998683474452248,1.9170125529116275,1.1226804706353746,0.9997548590746813,0.5630143803089497,0.3968380553563337,0.0017256773612608013,0.0001832003375728038,7.530502188556346e-05,2.061405651228642e-05,7.29226338508839e-06,3.364311908246091e-06,5.415611887651899e-07,2.1234421506166426e-07,2.8663349773069813e-12
0_9_50_0x1d00_135_200000,1062.6635499199983,9.996952233138952,1.8032982477173247,1.3288586505873008,0.9977735101446977,0.3840595953775709,0.48469961697316427,0.0036527993142904105,0.0005299779982711034,0.0001211535977928115,3.482416899547215e-05,1.4803224830694383e-05,2.3975265149135053e-06,1.4435661202016662e-06,1.1502135921905539e-07,6.316428136420388e-07
0_5_250_0x1d00_135_200000,991.0815298999987,9.997427859656352,1.6831217466073487,1.561577184435913,0.9982736340367013,0.3391236578968975,0.41667010746248256,0.0030169719341361385,0.0006077922627912171,0.00010178963807512789,3.5592642073148034e-05,2.605741625453892e-05,1.0048569877349499e-05,4.90116663656298e-07,3.031939615316942e-06,4.035384832964916e-06
0_12_350_0x1d00_135_200000,966.2018090199999,9.982223612221532,1.6746119555651966,1.5616861037010663,0.9997149621645948,0.34377546497709893,0.4197006706425655,0.015272519596774406,0.0017168618381462077,0.0008586355966726741,0.00034042400640636836,7.102434364777002e-05,1.99886725377764e-05,6.275929359843052e-06,9.812658397832038e-07,5.1947854494021e-07
0_14_100_0x1d00_135_200000,1011.6735722800004,9.997593522914155,1.633411997025602,1.5425259664326203,0.9996834361420912,0.3663620000647122,0.4567889450082145,0.0028644561877261116,0.0006115143993684446,0.00010127128997029,4.420560042179083e-05,6.329018276931864e-06,3.7126766853009106e-06,2.3193250072157174e-06,2.762088903979569e-07,4.7706261796472086e-08
0_1_100_0x1d00_135_200000,1044.4687467199983,9.998039001262805,1.6243551056903434,1.5700295522554382,0.9980384631670817,0.3785867897280783,0.42842739360975496,0.0017854259331284792,0.000607076258859583,6.407343903605662e-05,3.593527280286784e-05,2.012632684115036e-05,7.501964529539402e-06,3.1617359313114055e-06,8.862988352508833e-08,3.047254807631756e-07
0_8_300_0x1d00_135_200000,952.9102879799975,9.99459300125529,1.6773379848500436,1.5495872283003256,0.9998848223883744,0.3508745427797981,0.42094429256472243,0.005395960768339706,0.001034725068560068,0.00018655429768319173,9.473033645066102e-05,4.474071312248504e-05,1.4084642664650705e-05,4.888078575245448e-06,2.2126656721324425e-06,2.312903745634597e-07
0_6_40_0x1d00_135_200000,1064.4658474800017,9.998022546609542,1.9323741447143836,1.1875385203088817,0.9967766394178306,0.48864151496860064,0.3922343206946655,0.0035271568806617983,0.0007016772646505994,0.0001182861702321166,3.921364905680336e-05,1.955933151713009e-05,5.645365013109824e-06,7.086848595544948e-07,2.171144694885681e-09,6.37689799148076e-08
0_5_2_0x1d00_135_200000,1095.2423223000005,9.998179849572349,1.9445292013842985,1.1265818906860772,0.9963857606104743,0.5504587147396,0.3803018345099167,0.0033375582688272712,0.00010972903964969144,5.954201605939973e-05,2.6935264590518758e-05,2.1759637537439605e-05,6.481645765595777e-06,4.870527750074134e-07,2.555706913042039e-07,1.3817931937409943e-12
0_14_40_0x1d00_135_200000,1064.4658474800017,9.994588933059136,1.930161544140839,1.156726937698835,0.9986730131317748,0.5142272909893905,0.3994278290167484,0.005837454761567348,0.00019924154775138528,0.00010508476482036984,2.979531552417828e-05,1.8347134294685827e-05,4.088073016996136e-06,3.51792379282543e-07,8.730496880122426e-08,1.2689585006152384e-09
0_13_50_0x1d00_135_200000,1062.6635499199983,9.997872993128436,1.8081028756279023,1.3139064447001805,0.9978850116705875,0.38378148986503513,0.4943596833524656,0.0034493286884325026,0.0003191673393382067,0.00022238075032921797,5.898966639046533e-05,3.5181174313075124e-05,3.7634747642723588e-06,2.666161002088357e-07,1.5411337790543197e-07,2.2698323535706984e-06
0_12_50_0x1d00_135_200000,1038.992817800001,9.994992288863546,1.7273003470951653,1.334803401963289,0.9983762616316925,0.4176227817864143,0.5209810456743718,0.0049043895970523116,0.0006601880467853943,0.00026390722280764535,7.42548625094655e-05,1.5286079635190985e-05,4.506759915087559e-06,1.0525558144453328e-06,2.6148351096398767e-07,2.6377507814531603e-08
0_15_50_0x1d00_135_200000,1062.6635499199983,9.998002014965385,1.807108148910428,1.3126393183030474,0.9988399194731754,0.38219945139254596,0.49757054426177244,0.002884811011307839,0.0005839764897962139,0.00012909677314597932,3.0747293216319953e-05,7.118120175176011e-06,2.966602859216697e-06,1.3719365111211832e-07,4.910474037398178e-07,1.2581620790659464e-06
0_14_2_0x1d00_135_200000,1079.290845919997,9.99892648758581,1.9332438378941477,1.0986682572798574,0.9976036278910247,0.5793641724364533,0.39088547986980593,0.0008599442477817635,0.0002972215007178293,0.000123470429450307,1.8216264331880796e-05,7.551901751041558e-06,1.200599285257181e-06,2.3447898659772637e-07,2.9762022022916195e-07,3.831175616964082e-13
0_15_40_0x1d00_135_200000,1078.2022280399979,9.995595226537453,1.914109940232551,1.1956747963497651,0.9981789053288848,0.38254475420825335,0.5080829217595489,0.005176075230543345,0.0003547855788887808,0.00023274006600084926,4.066999233696997e-05,7.890030510032225e-06,7.522146749890532e-07,3.9168806938763665e-07,2.3877513964309946e-09,1.483947548484489e-07
0_6_300_0x1d00_135_200000,1028.350386979997,9.995016352732469,1.7419225814102361,1.5230147047914615,0.9996949250517054,0.32692585927903617,0.40803937100250853,0.004414553708667874,0.0004441107192579478,0.0002716566301252761,0.00018483247224287312,3.750670248615796e-05,2.3125392849501732e-05,7.942475191078799e-06,2.2213797301032935e-06,2.5625202462127407e-07
0_2_40_0x1d00_135_200000,1064.5242627600019,9.997409732470015,1.9106265576826398,1.199303018681514,0.9990757036790597,0.5026734227664031,0.3870989847455419,0.00337375568784791,0.0003203235185457441,7.772124369574296e-05,2.5915983598689654e-05,9.874581092103906e-06,3.512417560583337e-06,1.4106108446570878e-06,1.2630395663229532e-09,6.466859650472597e-08
0_1_300_0x1d00_135_200000,986.7530766800046,9.996752357833211,1.7001237140579737,1.5531709724996179,0.9966632130122631,0.33558946698477315,0.4103345206589399,0.006120406956515027,0.000979137409068006,0.00013762179561913434,7.90403511039163e-05,2.7339882565922146e-05,1.733280780718498e-05,3.5342812742107264e-06,1.0482391882814445e-06,2.9323007841479733e-07
0_7_20_0x1d00_135_200000,1091.5666308399996,9.99514060113308,2.258811690806888,0.921665489161692,1.0008326791210151,0.5351851505964872,0.2826360170820225,0.003652138346079861,0.0019064553693199458,0.00012885995387175903,2.4355478339313586e-05,1.4416061663638082e-05,1.7202825316901126e-06,3.4085280308143157e-07,8.575414063348306e-08,6.445452363624288e-14
0_0_100_0x1d00_135_200000,1011.6189719999966,9.997016780514475,1.6147367121163387,1.5570652368504134,0.9992403418856011,0.3857586297579447,0.44252705206835274,0.0031426693910289313,0.0003879546065359654,6.418134258069745e-05,3.533696635431494e-05,1.4542050690183461e-05,6.354709871398524e-06,3.886798296038689e-06,2.423288125193201e-07,7.861269498131129e-08
0_12_100_0x1d00_135_200000,1011.6735722800004,9.997095629727752,1.630892844058095,1.5296441364325486,0.9992670927401804,0.37955247928721875,0.4596724090720669,0.0033582996158814655,0.0003890112758641794,6.950038443037869e-05,4.7555415143214735e-05,6.6628084106845184e-06,2.6755679460160253e-06,1.3931958456209346e-06,2.4841029375426345e-07,6.200833459490093e-08
0_0_2_0x1d00_135_200000,1079.290845919997,9.998670280610737,1.91742622201537,1.1142134677674493,0.3881236269447906,0.5796088738141376,0.9999527127756226,0.0016910191961779508,0.000213483356725303,8.143312126622172e-05,1.1236374017050077e-05,5.533317656332833e-06,1.4936750136675825e-06,4.429306776028802e-07,1.7409944309866655e-07,9.114132599624204e-13
0_13_350_0x1d00_135_200000,966.6590749199968,9.99761914112856,1.7204584211745497,1.5493940248178113,0.9997801770447192,0.33041216761889086,0.3978448852798048,0.0028679821002062346,0.00116419521581115,0.00022928351252776818,0.0001515838345628295,4.9545275853119915e-05,1.584882695455533e-05,9.791241941255523e-06,5.103574692508971e-07,2.4425703393711734e-06
0_7_10_0x1d00_135_200000,1098.9022807000001,9.9980418230729,2.4412490092358947,1.000125246106979,0.8433167515171189,0.5403689327941192,0.17411841728105817,0.0025370930414426044,0.00010783544954834881,8.104515237798335e-05,4.608191785599804e-05,4.8809649794707975e-06,2.2855291637456643e-06,4.496820401416652e-07,1.482544007901323e-07,1.2703762851533484e-13
0_1_250_0x1d00_135_200000,991.1289885000006,9.999010946313394,1.697089818673525,1.5293465820915606,0.9970251321046796,0.35994642804918214,0.4143608960333244,0.0025294865711013668,0.0005186453874780562,8.578626922361715e-05,3.926670198815098e-05,2.990026568925869e-05,3.95852551381317e-07,1.4074786484112046e-06,7.705392360355636e-06,7.602815292131986e-06
0_10_20_0x1d00_135_200000,1072.3443871,9.998634627365014,2.2747975505764666,0.9143372412235311,1.0013990647650461,0.5348876117496574,0.2739252277592089,0.0009924468027780495,0.0007715511684412962,0.00021248370279974076,3.195438630767632e-05,8.130207948513427e-06,1.2053807892323916e-06,7.330955371156984e-07,1.7181617378192732e-07,2.942184352443407e-13
0_5_300_0x1d00_135_200000,986.7530766800046,9.997562803698052,1.700255411864919,1.5542623869149657,0.9979897025047175,0.3415546230946541,0.4023520223394435,0.004959023523704795,0.0007090391829821623,0.00021717801685323653,7.024043027915313e-05,3.2162950152484674e-05,2.858047069850076e-05,5.033211903082925e-06,1.4317052352882858e-06,3.600914246073526e-07
0_8_30_0x1d00_135_200000,1069.2447758999988,9.998103214038037,2.0704172463979904,1.0545930695437264,0.9964166062096153,0.5300268130122441,0.34756199785998687,0.002025843832449329,0.0005874129858963839,0.00022588125824205745,2.100795440265757e-05,1.92427541627163e-05,1.0904066158080111e-06,3.948970508669147e-07,1.7884949722598994e-07,7.023997799888652e-14
0_9_400_0x1d00_135_200000,968.5176818799991,9.96356594409608,1.7049266905400091,1.5614415369450998,0.9982754912209019,0.33037176156210574,0.40064635360187123,0.03951104863708402,0.0007322099866559873,0.0003964156383865916,5.507733683673443e-05,4.068166136977095e-05,2.2782980467885276e-05,9.047076607964755e-07,5.198543999339079e-06,7.902541475145666e-06
0_0_40_0x1d00_135_200000,1064.5242627600019,9.9956211510635,1.9132345402435194,1.182659848216645,0.9987326710597216,0.50164587327646,0.4027641457457998,0.004917937787292518,0.00027932261142913636,0.00010412321634060886,2.6642902583958243e-05,9.315586915304234e-06,3.334940524654449e-06,1.0020618361348573e-06,2.2944690347296317e-09,8.89929711762889e-08
0_2_400_0x1d00_135_200000,943.7866544400003,9.98924148705199,1.6820771234846803,1.5553219432033842,0.9996933698939342,0.3400148855271438,0.4185263459281249,0.013329821604411311,0.0014020883639636347,0.0002192300362780444,9.7424868850451e-05,5.0817947057674794e-05,2.086874937576396e-05,3.4197177675187037e-06,8.648459386394302e-07,3.087770982812747e-07
0_7_30_0x1d00_135_200000,1081.8168337200004,9.99081088672154,2.0916630335594193,1.0542947948576813,0.9818715365411151,0.5261828296764111,0.34508823150020823,0.009686569374845766,0.0002578161970264956,0.00010791985288478716,1.8950523045753864e-05,1.3155471880833726e-05,3.2548402471610245e-06,9.152091729872748e-07,1.0567440558800069e-07,1.0029804121297152e-13
0_0_400_0x1d00_135_200000,943.7866544400003,9.994196292117167,1.7154420529630814,1.5501404238332084,0.9999922882148512,0.33640258846211374,0.394110480833581,0.0071467659220008145,0.0018305700710086993,0.0004263182420207324,0.00020429444559800594,6.863378957233924e-05,2.577227422915489e-05,1.0919646384612114e-05,3.6505905076685134e-07,2.2341261386791625e-06
0_5_200_0x1d00_135_200000,1000.7911474399998,9.998706610059003,1.6692491147480097,1.5325334456690003,0.9996725369579713,0.36651858502270324,0.43128905526255323,0.0014215741162149618,0.0004830540779840384,6.7883734122683e-05,3.271923515989979e-05,1.2077314640804198e-05,6.879439170393275e-06,5.243921455648515e-06,1.022163173855202e-06,1.9827885023599848e-07
0_4_10_0x1d00_135_200000,1075.4914721599998,9.999191030532646,2.4421925104664446,0.9994586480163183,0.8473735150035945,0.5426819692517794,0.1638634600561423,0.004631173076394154,0.00042013508094221796,0.0001359765222462894,3.8967385976696386e-05,1.0181653414154831e-05,2.287004128416512e-06,1.080165893920065e-07,3.7933309331635265e-08,8.905112312130639e-14
0_1_2_0x1d00_135_200000,1095.3076656199992,9.998141740945837,1.9579854885602093,1.144490057108623,0.9929721419676371,0.5326568898995772,0.3704546063687963,0.0028666689217255164,0.00028216229794299864,0.00012964118637559733,1.0679193422091136e-05,5.719441441458256e-06,3.052545004960935e-06,8.456782781631513e-07,3.058840253148177e-07,1.1113347070855647e-12
0_10_400_0x1d00_135_200000,1008.0934236799985,9.993151772998353,1.708144412033863,1.5528783056435251,0.9995456740344667,0.3261441198103726,0.41092697758536023,0.007419529211136758,0.0012888823058692562,0.00024388068941952896,0.00018299142566891653,5.239863394670327e-05,1.3487772634374423e-05,4.742749402631339e-06,2.6913804232880653e-06,1.3372555686548704e-07
0_6_250_0x1d00_135_200000,966.4374691999983,9.996962689235536,1.71807158800909,1.5203767379937019,0.998651235191111,0.3291349241595894,0.43241231079744097,0.003473780501458047,0.0005539985996811348,0.00019747207257055823,0.00011790670194683415,2.3057823169493737e-05,1.7414257280191797e-05,4.292802602086024e-06,2.3292516202760384e-06,2.626032105277959e-07
0_15_2_0x1d00_135_200000,1095.3076656199992,9.996966330052981,1.9060626981573667,1.1426161912934922,0.9956115153269997,0.556660071191855,0.398282017698721,0.003273480441555482,0.00034108054720596767,0.0001259943407157672,4.269698500602445e-05,1.0710912849682372e-05,6.899923396633129e-06,2.1238339780221563e-07,1.0074252576138623e-07,1.9206891851079685e-12
0_8_50_0x1d00_135_200000,1038.992817800001,9.98796153113972,1.760707931363077,1.3219336553505223,0.9992589531157864,0.5017484197040345,0.4135024265355872,0.012672016491452174,0.0016964322342398997,0.0004518119332475417,4.329657910367294e-05,1.7221360958799705e-05,5.234081934368045e-06,9.732515169902022e-07,6.223990852319168e-08,3.461890257544667e-08
0_8_2_0x1d00_135_200000,1079.290845919997,9.998537343073831,1.8875395792674896,1.1143437485005057,0.9976659960145052,0.5946319008191993,0.40516810069563275,0.0017767148711190766,0.00020915033272957942,0.00010501854117513551,1.2575596355081652e-05,6.455952187857727e-06,3.0223958768413616e-06,2.849818355788174e-07,1.0895749147483976e-07,6.961404809343137e-14
0_12_300_0x1d00_135_200000,952.9102879799975,9.99233732646205,1.7261127437024324,1.5364690075548295,1.0000514872578214,0.3286632320379497,0.407540825470642,0.006106979111377056,0.0023641654289639513,0.00025384995481420513,5.4476683168725846e-05,2.170634994887177e-05,1.64999338759029e-05,4.124630446202929e-06,3.161678961455776e-06,4.137427338324954e-07
0_11_250_0x1d00_135_200000,991.0815298999987,9.998784090368918,1.6990315223327177,1.5288546049043021,0.9984488004410783,0.3410723108290654,0.42961802695871937,0.0035688130509684314,0.0004323755251611893,9.078690248690127e-05,6.151225420160526e-05,1.8696055512977084e-05,1.063167625132445e-05,6.392633387423786e-06,1.070564716169376e-06,3.6550251447076974e-07
0_15_300_0x1d00_135_200000,986.7530766800046,9.991432316608932,1.7252270866827535,1.5351400171782643,0.9964722954175249,0.34189409876300425,0.3985014406953916,0.009962918377307967,0.0010391650468039,0.00020796952536798844,6.336298464045253e-05,2.8830450935753507e-05,2.1408492818881758e-05,8.189255036570083e-06,6.588090388989623e-07,2.4171217275864993e-07
0_6_50_0x1d00_135_200000,1038.992817800001,9.996404229559634,1.7691742532705672,1.3502622663101258,0.9985422558945647,0.3915522647363065,0.48862146264692974,0.004480167166715253,0.0005585727434136685,0.00029029058784932257,6.408189353569759e-05,3.981484913001333e-05,9.63863767558514e-06,5.887740187769704e-07,8.366482084701608e-08,2.9264716247768724e-08
0_11_300_0x1d00_135_200000,986.8115835200006,9.995395436427977,1.6902727707966672,1.5474653421118731,0.9977356555262678,0.35702044872680216,0.4045708402486333,0.006604007445684994,0.0007710567049092069,8.86030257971214e-05,3.160126868382654e-05,2.1930638507766806e-05,1.2728707408180827e-05,8.03430365132824e-06,5.536299372585007e-07,9.904372138002779e-07
0_5_40_0x1d00_135_200000,1078.2022280399979,9.996464039544847,1.92227256015521,1.1803008662284438,0.9973409987029163,0.3849914963146968,0.5137477961956906,0.004515512487015702,0.0002384587598385858,9.09526237179207e-05,2.4549775454827055e-05,1.0510707908299476e-05,1.5065190990577512e-06,5.868322365573736e-07,1.6389877824058467e-07,1.2541669462676123e-09
0_11_50_0x1d00_135_200000,1062.6635499199983,9.99680147989028,1.823048212148607,1.3077965816930988,0.9982524790418885,0.3972381448626127,0.47216053658926443,0.004275995473490591,0.00018651960633104481,0.0001539067711840373,6.456271379720019e-05,1.4993808314673342e-05,4.0384416915796855e-06,2.2229515517047956e-06,2.3179500036263213e-07,9.421288486074076e-08
0_5_400_0x1d00_135_200000,968.4633257599999,9.982615381243328,1.727218242772975,1.5730355721308185,0.9980915262637171,0.3189054657286006,0.3800267405444084,0.018718461246644218,0.0007056184855955664,0.0005529928170516671,7.048776148299979e-05,3.134966668090752e-05,1.4317269732443602e-05,7.96280733354357e-06,5.253410628249684e-06,6.278510140774091e-07
0_8_250_0x1d00_135_200000,966.4374691999983,9.996310540862089,1.6882860652824927,1.5327536686103742,0.9983426137561443,0.35133142754429764,0.42743022180305884,0.00424867437790154,0.000995381595190783,0.00011530670644125154,0.00012447553781182608,3.17638391856205e-05,2.1743007338737916e-05,5.801305353597873e-06,1.240278504365408e-07,2.1917444693328183e-06
0_11_100_0x1d00_135_200000,1044.4156419200008,10.000049868417875,1.6203530686325232,1.5462356815918457,0.9988977078070133,0.3788277544019379,0.45448666520570885,0.0008505310393252313,0.0001851396386320699,5.8598038382166976e-05,4.0050999855355246e-05,9.977046857708693e-06,2.625316053065358e-06,1.6173426513191391e-06,6.550350195304378e-07,5.94863067449894e-08
